177.135,4128999.58810038
177.136,4122257.81396551
177.137,4115529.78827667
177.138,4108780.87985531
177.139,4102073.70331205
177.14,4095304.65227707
177.141,4088597.33836157
177.142,4081843.76653279
177.143,4075098.9612795
177.144,4068359.80193911
177.145,4061617.20669289
177.146,4054841.10917332
177.147,4048115.37692546
177.148,4041358.36608005
177.149,4034629.63515419
177.15,4027902.75824955
177.151,4021164.50209375
177.152,4014386.50257774
177.153,4007656.83042029
177.154,4000932.38377464
177.155,3994162.64466966
177.156,3987415.14145294
177.157,3980633.33149618
177.158,3973910.75388041
177.159,3967135.34713684
177.16,3960409.82318773
177.161,3953635.7173475
177.162,3946887.0609258
177.163,3940136.72660015
177.164,3933405.81112202
177.165,3926638.5548736
177.166,3919884.68201594
177.167,3913140.67378764
177.168,3906369.83821939
177.169,3899644.75496553
177.17,3892874.06530502
177.171,3886124.05332744
177.172,3879378.76925835
177.173,3872636.13781327
177.174,3865877.28255451
177.175,3859131.25370494
177.176,3852331.52983901
177.177,3845566.96984663
177.178,3838820.51882295
177.179,3832021.54342577
177.18,3825267.68120649
177.181,3818559.20588091
177.182,3811757.74144387
177.183,3805013.20973635
177.184,3798279.23382249
177.185,3791514.85376208
177.186,3784710.17407708
177.187,3777997.86940599
177.188,3771201.21195493
177.189,3764448.37197523
177.19,3757707.11263538
177.191,3750956.91161676
177.192,3744160.7879721
177.193,3737399.79017082
177.194,3730648.21473449
177.195,3723894.99454294
177.196,3717103.91267348
177.197,3710296.5552184
177.198,3703541.9242101
177.199,3696811.51921632
177.2,3690055.12393642
177.201,3683253.50211107
177.202,3676484.20079761
177.203,3669693.23585058
177.204,3662945.87782054
177.205,3656153.19823285
177.206,3649410.08305512
177.207,3642587.44985502
177.208,3635830.42982914
177.209,3629103.13424517
177.21,3622307.52947632
177.211,3615498.03486092
177.212,3608753.34081553
177.213,3601934.14319083
177.214,3595207.51686588
177.215,3588438.59365084
177.216,3581647.48457054
177.217,3574892.38073364
177.218,3568071.82586461
177.219,3561316.2879275
177.22,3554607.33418079
177.221,3547789.51836769
177.222,3541027.60819396
177.223,3534255.10568369
177.224,3527461.67362239
177.225,3520646.15205524
177.226,3513849.70330191
177.227,3507085.26646344
177.228,3500272.26565797
177.229,3493482.38081798
177.23,3486739.35843149
177.231,3479999.82199632
177.232,3473189.07302475
177.233,3466435.00200331
177.234,3459631.88925051
177.235,3452853.52434218
177.236,3446041.20145313
177.237,3439255.29181741
177.238,3432512.10391776
177.239,3425680.32148228
177.24,3418902.88812345
177.241,3412146.47219138
177.242,3405330.91680458
177.243,3398545.02471933
177.244,3391747.97794324
177.245,3384958.66876877
177.246,3378153.51049865
177.247,3371354.306533
177.248,3364597.43186099
177.249,3357786.37485394
177.25,3351041.06043476
177.251,3344258.51810122
177.252,3337459.84112275
177.253,3330674.37234396
177.254,3323844.40844791
177.255,3317048.82708838
177.256,3310269.9746937
177.257,3303473.67271955
177.258,3296657.79076658
177.259,3289869.50875058
177.26,3283054.52920491
177.261,3276275.92246736
177.262,3269509.78301554
177.263,3262656.78252078
177.264,3255888.38106709
177.265,3249080.18472876
177.266,3242269.78126811
177.267,3235477.30253702
177.268,3228736.68763519
177.269,3221859.25325913
177.27,3215092.70623704
177.271,3208301.99863685
177.272,3201467.95323894
177.273,3194724.55743292
177.274,3187895.58633444
177.275,3181085.07798528
177.276,3174246.03533003
177.277,3167485.29725494
177.278,3160635.83674531
177.279,3153913.43260609
177.28,3147051.13168992
177.281,3140247.75599806
177.282,3133442.72377878
177.283,3126652.73203707
177.284,3119790.5974428
177.285,3113057.634917
177.286,3106201.31285849
177.287,3099393.31709594
177.288,3092607.64218517
177.289,3085768.42101899
177.29,3078980.72694997
177.291,3072221.93533784
177.292,3065384.18545718
177.293,3058518.97598149
177.294,3051793.13309829
177.295,3044966.7942392
177.296,3038108.11473669
177.297,3031275.58793289
177.298,3024558.56875736
177.299,3017680.15624361
177.3,3010898.97406253
177.301,3004040.04133639
177.302,2997281.37445498
177.303,2990428.52634704
177.304,2983597.01708667
177.305,2976780.56175916
177.306,2969999.60713621
177.307,2963169.17280286
177.308,2956337.61231657
177.309,2949558.668537
177.31,2942706.84120946
177.311,2935866.62065559
177.312,2929066.97013975
177.313,2922288.46039612
177.314,2915404.93398853
177.315,2908639.33742923
177.316,2901786.74979617
177.317,2894980.18107543
177.318,2888127.55054452
177.319,2881342.30991403
177.32,2874520.28757758
177.321,2867655.05703169
177.322,2860862.46194345
177.323,2854026.36031841
177.324,2847216.70314652
177.325,2840405.09279573
177.326,2833585.6247439
177.327,2826701.53272881
177.328,2819929.62726801
177.329,2813047.30234969
177.33,2806266.69577848
177.331,2799432.02469174
177.332,2792576.66140614
177.333,2785771.35877891
177.334,2778949.98025501
177.335,2772164.28212447
177.336,2765288.18211265
177.337,2758507.82981142
177.338,2751578.64610893
177.339,2744795.79485858
177.34,2737953.1845807
177.341,2731122.032633
177.342,2724309.19628302
177.343,2717481.36036513
177.344,2710617.7422438
177.345,2703786.62097271
177.346,2696935.15100882
177.347,2690135.10023615
177.348,2683306.23856397
177.349,2676490.96225777
177.35,2669611.09153434
177.351,2662791.73558462
177.352,2655962.17244824
177.353,2649094.17299273
177.354,2642264.74373461
177.355,2635468.99585303
177.356,2628593.16548196
177.357,2621758.96419926
177.358,2614881.61267359
177.359,2608064.94286834
177.36,2601225.0245581
177.361,2594401.47270543
177.362,2587600.41800614
177.363,2580707.31920171
177.364,2573901.30463138
177.365,2567026.38698264
177.366,2560196.9965013
177.367,2553395.52330086
177.368,2546503.31542734
177.369,2539668.62840011
177.37,2532828.16492116
177.371,2525996.52986609
177.372,2519126.75956968
177.373,2512256.18020939
177.374,2505378.13790607
177.375,2498598.70853934
177.376,2491723.325122
177.377,2484918.25448546
177.378,2478034.08581282
177.379,2471178.79365424
177.38,2464359.53952758
177.381,2457533.71637565
177.382,2450653.06469808
177.383,2443803.20328719
177.384,2436961.9550663
177.385,2430111.48534981
177.386,2423220.09597087
177.387,2416394.47927144
177.388,2409519.61627173
177.389,2402692.43823967
177.39,2395830.83118608
177.391,2389002.18917406
177.392,2382103.76500728
177.393,2375302.51112522
177.394,2368405.13495394
177.395,2361584.66560828
177.396,2354658.38210109
177.397,2347882.68012782
177.398,2340965.02291069
177.399,2334129.67369691
177.4,2327230.83999898
177.401,2320445.58619015
177.402,2313536.48132515
177.403,2306705.35985681
177.404,2299843.45479864
177.405,2293018.12958367
177.406,2286115.28933081
177.407,2279297.1328505
177.408,2272402.2450461
177.409,2265533.18769182
177.41,2258687.15584198
177.411,2251798.91519601
177.412,2244967.91957528
177.413,2238057.26820039
177.414,2231207.67381882
177.415,2224355.77569018
177.416,2217496.6682216
177.417,2210665.07226382
177.418,2203753.17776162
177.419,2196906.75794991
177.42,2189997.21758989
177.421,2183168.02141537
177.422,2176327.95268022
177.423,2169446.77930834
177.424,2162584.01690034
177.425,2155701.36698914
177.426,2148821.35855226
177.427,2141932.3941059
177.428,2135059.44355016
177.429,2128221.18289
177.43,2121307.86271892
177.431,2114472.77749769
177.432,2107608.76947007
177.433,2100727.75366764
177.434,2093897.59846608
177.435,2086982.5420898
177.436,2080118.28889923
177.437,2073267.24124588
177.438,2066388.66910795
177.439,2059463.67545486
177.44,2052600.50278761
177.441,2045714.38492762
177.442,2038861.69747535
177.443,2031942.17428165
177.444,2025134.02366741
177.445,2018218.41713452
177.446,2011322.8883951
177.447,2004525.33080651
177.448,1997585.03082945
177.449,1990703.78154056
177.45,1983784.87360576
177.451,1976969.53219419
177.452,1970074.55526617
177.453,1963202.92387987
177.454,1956319.00655703
177.455,1949399.24036783
177.456,1942532.38094666
177.457,1935643.82767539
177.458,1928753.44839908
177.459,1921934.11784231
177.46,1915024.73324586
177.461,1908132.48973042
177.462,1901269.12804058
177.463,1894385.75260737
177.464,1887465.22601745
177.465,1880631.44148446
177.466,1873713.05717655
177.467,1866821.05826839
177.468,1859953.31146509
177.469,1853041.194978
177.47,1846155.96871882
177.471,1839225.36622178
177.472,1832361.05083747
177.473,1825533.95876603
177.474,1818602.64235682
177.475,1811755.29928954
177.476,1804846.34734742
177.477,1797986.44228852
177.478,1791001.39064767
177.479,1784142.42280637
177.48,1777275.27745315
177.481,1770343.69825365
177.482,1763498.39156726
177.483,1756623.01159024
177.484,1749687.85875325
177.485,1742762.55655343
177.486,1735869.48390616
177.487,1728976.21021086
177.488,1722148.68809674
177.489,1715212.51237873
177.49,1708345.34169512
177.491,1701408.85365034
177.492,1694541.30407795
177.493,1687614.56130683
177.494,1680699.02793139
177.495,1673790.75247237
177.496,1666904.37495589
177.497,1660013.92977899
177.498,1653138.26259498
177.499,1646223.72788783
177.5,1639338.34108346
177.501,1632468.69367603
177.502,1625508.88587517
177.503,1618630.5299894
177.504,1611746.40539416
177.505,1604858.82037508
177.506,1597944.84336593
177.507,1591031.68610193
177.508,1584099.59278316
177.509,1577233.70862317
177.51,1570341.40039959
177.511,1563409.81589893
177.512,1556443.56362266
177.513,1549630.7906005
177.514,1542699.26213234
177.515,1535789.46165717
177.516,1528908.11480691
177.517,1521949.33446274
177.518,1515014.59371271
177.519,1508120.94710535
177.52,1501259.54703488
177.521,1494334.20012779
177.522,1487450.19054459
177.523,1480496.87201271
177.524,1473565.23419997
177.525,1466670.35260648
177.526,1459792.51542986
177.527,1452836.25717958
177.528,1445958.87241799
177.529,1439085.01125699
177.53,1432114.42646937
177.531,1425185.36408156
177.532,1418291.1232746
177.533,1411392.37649679
177.534,1404457.76332817
177.535,1397596.04255067
177.536,1390623.66693241
177.537,1383701.5546933
177.538,1376783.70993734
177.539,1369868.49031167
177.54,1362970.64776473
177.541,1356083.45084145
177.542,1349130.1991083
177.543,1342244.42631154
177.544,1335338.29378156
177.545,1328383.12415834
177.546,1321434.64172598
177.547,1314547.37625379
177.548,1307614.61587657
177.549,1300665.91766117
177.55,1293805.31182037
177.551,1286819.81955265
177.552,1279952.42788378
177.553,1272971.69312965
177.554,1266110.37448567
177.555,1259173.69948049
177.556,1252255.20004431
177.557,1245298.58831613
177.558,1238366.2943384
177.559,1231442.96364762
177.56,1224525.51727257
177.561,1217596.74976297
177.562,1210691.24231158
177.563,1203765.89993907
177.564,1196821.75769538
177.565,1189942.28601196
177.566,1182976.06416521
177.567,1176054.7572561
177.568,1169099.23476315
177.569,1162213.21420584
177.57,1155249.13303094
177.571,1148352.22596607
177.572,1141404.3639426
177.573,1134457.00084889
177.574,1127551.11614362
177.575,1120575.28011316
177.576,1113648.4461525
177.577,1106724.6484728
177.578,1099792.24723362
177.579,1092826.72308296
177.58,1085957.89517078
177.581,1078989.4162924
177.582,1072015.17974569
177.583,1065139.81352138
177.584,1058183.34908647
177.585,1051258.64086634
177.586,1044318.26270465
177.587,1037374.5520845
177.588,1030430.69289248
177.589,1023515.95125878
177.59,1016551.20105124
177.591,1009625.63377558
177.592,1002695.2031554
177.593,995737.218241775
177.594,988789.686407851
177.595,981882.779074883
177.596,974917.788828703
177.597,967950.944493463
177.598,961068.18180537
177.599,954112.585143434
177.6,947138.432998708
177.601,940188.118355101
177.602,933255.120182754
177.603,926314.229969649
177.604,919388.337977128
177.605,912424.105437459
177.606,905496.412036186
177.607,898562.394661674
177.608,891615.364635265
177.609,884683.779154858
177.61,877760.766660845
177.611,870746.901704608
177.612,863819.351859471
177.613,856923.752145315
177.614,849944.907533126
177.615,843018.327474641
177.616,836021.052914364
177.617,829080.097629899
177.618,822147.912241602
177.619,815166.423691435
177.62,808210.45099145
177.621,801287.012474606
177.622,794340.374671424
177.623,787403.688520247
177.624,780418.469468148
177.625,773483.30677901
177.626,766563.780362869
177.627,759566.757883256
177.628,752624.896002861
177.629,745679.724171905
177.63,738704.932140453
177.631,731710.157106696
177.632,724776.59143859
177.633,717838.840160316
177.634,710895.756582269
177.635,703964.199984694
177.636,696968.881537138
177.637,690000.180957189
177.638,683033.270761045
177.639,676076.674778922
177.64,669132.499166304
177.641,662181.890252067
177.642,655194.53162645
177.643,648251.384212622
177.644,641302.664376171
177.645,634360.958451534
177.646,627369.757705348
177.647,620417.49418029
177.648,613427.59853225
177.649,606475.098610593
177.65,599553.272641176
177.651,592625.963516423
177.652,585639.634242361
177.653,578650.407201776
177.654,571714.522555726
177.655,564728.000143891
177.656,557743.077911804
177.657,550818.662566217
177.658,543816.965060214
177.659,536876.910086943
177.66,529898.240067327
177.661,522916.224609615
177.662,515969.613505078
177.663,508971.612496084
177.664,501988.553745767
177.665,495065.061411491
177.666,488096.138439631
177.667,481101.155401791
177.668,474135.461608214
177.669,467185.39014663
177.67,460191.243558573
177.671,453198.69384001
177.672,446278.776064212
177.673,439267.77934918
177.674,432324.236282093
177.675,425353.113763588
177.676,418362.646047859
177.677,411392.908276496
177.678,404454.152267138
177.679,397444.368945545
177.68,390463.424072007
177.681,383494.556168431
177.682,376503.557124702
177.683,369566.051934792
177.684,362598.495592931
177.685,355591.848390887
177.686,348625.017954202
177.687,341648.250689121
177.688,334684.669722939
177.689,327688.84592923
177.69,320724.649185779
177.691,313737.927690605
177.692,306736.739954436
177.693,299753.47400569
177.694,292737.188072568
177.695,285814.644689081
177.696,278804.932568109
177.697,271821.112890003
177.698,264827.660569245
177.699,257924.700976567
177.7,250847.692678565
177.701,243899.317358023
177.702,236890.273304163
177.703,229969.715115812
177.704,222966.879525745
177.705,215968.57999534
177.706,208974.79374727
177.707,201967.868689349
177.708,195001.364283886
177.709,188006.336677978
177.71,181075.873423811
177.711,174031.853720676
177.712,167039.253951058
177.713,160076.279370205
177.714,153152.743798962
177.715,146081.783269629
177.716,139137.498157086
177.717,132144.980235405
177.718,125157.650712779
177.719,118168.113998437
177.72,111187.323235562
177.721,104152.487956323
177.722,97161.3800395932
177.723,90198.9496793542
177.724,83190.7972495146
177.725,76171.2034526672
177.726,69225.3948864117
177.727,62261.2892405782
177.728,55212.7129760478
177.729,48234.7972482126
177.73,41228.8274913784
177.731,34220.9861820266
177.732,27211.4793852549
177.733,20246.1531319376
177.734,13260.6298093665
177.735,6287.02057454176
177.736,-769.808846134692
177.737,-7755.98876332678
177.738,-14707.0321886484
177.739,-21770.2345962897
177.74,-28728.9982163515
177.741,-35722.8729455099
177.742,-42746.0788424015
177.743,-49748.5105680488
177.744,-56704.0277370438
177.745,-63772.5066352226
177.746,-70755.941970896
177.747,-77730.4929406103
177.748,-84753.3417092226
177.749,-91703.864233572
177.75,-98720.7425255347
177.751,-105741.85616497
177.752,-112744.400217654
177.753,-119748.012112742
177.754,-126780.098371245
177.755,-133749.272044303
177.756,-140752.041019129
177.757,-147744.157691704
177.758,-154805.486741588
177.759,-161766.931932248
177.76,-168818.29739649
177.761,-175783.581120465
177.762,-182768.968134649
177.763,-189774.350738894
177.764,-196781.869416801
177.765,-203816.370968604
177.766,-210822.290133374
177.767,-217840.861434132
177.768,-224861.280714076
177.769,-231849.393293865
177.77,-238833.407904321
177.771,-245869.453147994
177.772,-252879.778558994
177.773,-259934.306932731
177.774,-266899.046930568
177.775,-273953.101325948
177.776,-280931.354297301
177.777,-287944.387827335
177.778,-294927.941045443
177.779,-301960.228224
177.78,-308986.98063249
177.781,-315970.637949744
177.782,-323026.533193121
177.783,-329993.192060383
177.784,-337010.334761586
177.785,-344055.047971653
177.786,-351086.649086496
177.787,-358062.428830424
177.788,-365122.613067737
177.789,-372082.528139189
177.79,-379154.889007505
177.791,-386149.729312036
177.792,-393179.340382203
177.793,-400159.352998625
177.794,-407190.693654532
177.795,-414219.546430904
177.796,-421243.451090157
177.797,-428282.924202243
177.798,-435309.477461789
177.799,-442297.042067355
177.8,-449342.089343643
177.801,-456359.125845145
177.802,-463345.223084122
177.803,-470441.336689021
177.804,-477400.05351725
177.805,-484447.990920002
177.806,-491482.806328034
177.807,-498484.248122022
177.808,-505516.52175989
177.809,-512477.448918305
177.81,-519549.112645645
177.811,-526554.068941835
177.812,-533612.705304926
177.813,-540646.422323707
177.814,-547710.782086955
177.815,-554699.969444485
177.816,-561729.09054536
177.817,-568734.879459435
177.818,-575814.602275124
177.819,-582820.512390196
177.82,-589814.186021224
177.821,-596840.762303617
177.822,-603899.159269808
177.823,-610928.171517598
177.824,-617955.98088773
177.825,-625008.404616909
177.826,-632015.573174989
177.827,-639086.523155928
177.828,-646044.102596652
177.829,-653118.838775994
177.83,-660137.931783667
177.831,-667199.057001751
177.832,-674206.49387495
177.833,-681259.333087018
177.834,-688311.700723419
177.835,-695288.970249051
177.836,-702399.636302242
177.837,-709398.278477382
177.838,-716425.809128456
177.839,-723450.174631611
177.84,-730457.052847845
177.841,-737564.732881548
177.842,-744576.025913805
177.843,-751624.918233491
177.844,-758631.867334176
177.845,-765683.149436202
177.846,-772791.319551572
177.847,-779759.252529005
177.848,-786820.342380874
177.849,-793837.024427369
177.85,-800881.447981918
177.851,-807989.297718136
177.852,-814972.161659174
177.853,-822038.795557071
177.854,-828998.033486512
177.855,-836104.128591565
177.856,-843143.099073501
177.857,-850222.051825179
177.858,-857179.349007348
177.859,-864269.835953804
177.86,-871277.162025383
177.861,-878389.878216702
177.862,-885399.070665956
177.863,-892421.773879342
177.864,-899520.472988391
177.865,-906526.482748883
177.866,-913555.276867224
177.867,-920641.998816019
177.868,-927669.836596956
177.869,-934673.34292567
177.87,-941794.358365335
177.871,-948850.10809217
177.872,-955915.148549099
177.873,-962966.813501542
177.874,-970014.745060254
177.875,-977016.529503496
177.876,-984068.451383129
177.877,-991139.559510568
177.878,-998138.396984488
177.879,-1005233.55054043
177.88,-1012256.87566795
177.881,-1019295.50631243
177.882,-1026421.14639354
177.883,-1033457.14444287
177.884,-1040452.00340835
177.885,-1047569.13830641
177.886,-1054577.86964938
177.887,-1061663.26755411
177.888,-1068717.68974535
177.889,-1075760.74258569
177.89,-1082792.23588926
177.891,-1089841.8163616
177.892,-1096911.39091309
177.893,-1103960.96801884
177.894,-1111036.83171884
177.895,-1118081.5668117
177.896,-1125146.73129451
177.897,-1132196.82636951
177.898,-1139267.99557951
177.899,-1146332.17087414
177.9,-1153385.74218737
177.901,-1160447.93727436
177.902,-1167524.61714881
177.903,-1174561.7325081
177.904,-1181640.4969766
177.905,-1188665.72282281
177.906,-1195768.90104991
177.907,-1202827.57296805
177.908,-1209881.53859841
177.909,-1216948.54835584
177.91,-1223987.09648482
177.911,-1231064.29620479
177.912,-1238087.79307338
177.913,-1245188.74803297
177.914,-1252244.43573356
177.915,-1259301.59118503
177.916,-1266361.56854927
177.917,-1273433.35459848
177.918,-1280526.68952846
177.919,-1287582.59146806
177.92,-1294674.78863275
177.921,-1301667.95630556
177.922,-1308788.75799613
177.923,-1315856.87926937
177.924,-1322895.41475642
177.925,-1329950.4144614
177.926,-1337039.37364167
177.927,-1344105.17375221
177.928,-1351196.71199622
177.929,-1358256.63306859
177.93,-1365317.00954106
177.931,-1372416.04407456
177.932,-1379431.06318923
177.933,-1386520.5687347
177.934,-1393600.64358955
177.935,-1400666.00703807
177.936,-1407782.78219046
177.937,-1414839.68266179
177.938,-1421897.25491153
177.939,-1428982.72480452
177.94,-1436045.81885334
177.941,-1443123.57774307
177.942,-1450187.79696193
177.943,-1457297.66065594
177.944,-1464345.65491177
177.945,-1471410.88304313
177.946,-1478510.48618622
177.947,-1485571.62849266
177.948,-1492666.92593847
177.949,-1499732.18375463
177.95,-1506800.10674473
177.951,-1513874.59920765
177.952,-1520962.84967323
177.953,-1528031.1801758
177.954,-1535136.91720724
177.955,-1542185.02339809
177.956,-1549283.44945254
177.957,-1556327.84395817
177.958,-1563431.82859875
177.959,-1570523.48261228
177.96,-1577548.90340423
177.961,-1584643.45293474
177.962,-1591760.97932281
177.963,-1598841.45897049
177.964,-1605869.54157482
177.965,-1612999.90038588
177.966,-1620095.84207923
177.967,-1627157.45375701
177.968,-1634251.27967999
177.969,-1641337.93308037
177.97,-1648430.2510896
177.971,-1655497.19910719
177.972,-1662560.77434298
177.973,-1669653.32109645
177.974,-1676764.67879965
177.975,-1683861.86771326
177.976,-1690966.875108
177.977,-1698043.83228591
177.978,-1705107.76576009
177.979,-1712166.51947361
177.98,-1719282.60678874
177.981,-1726394.82129612
177.982,-1733479.31780707
177.983,-1740574.63283804
177.984,-1747664.41535178
177.985,-1754741.84060644
177.986,-1761822.93912262
177.987,-1768932.4448559
177.988,-1776013.85396736
177.989,-1783087.10310144
177.99,-1790145.93915609
177.991,-1797288.62561927
177.992,-1804351.96799074
177.993,-1811443.81013937
177.994,-1818530.65264692
177.995,-1825681.76074565
177.996,-1832753.0599621
177.997,-1839896.87997795
177.998,-1846900.23204305
177.999,-1854022.33814924
